event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,raw_payload
IOT-0000113,SHP-000281,DEV-537,1.170001,103.924601,13.68,48.03,43,2026-08-31T06:50:20.247341,"{""event_id"": ""IOT-0000113"", ""temp"": 13.683038873841465, ""lat"": 1.170000560589867, ""lon"": 103.92460125864426}"
IOT-0000114,SHP-000291,DEV-191,2.253396,102.167717,3.32,43.10,61,2026-09-01T23:00:20.247341,"{""event_id"": ""IOT-0000114"", ""temp"": 3.3229128011867104, ""lat"": 2.253396428577152, ""lon"": 102.16771656032762}"
IOT-0000115,SHP-000241,DEV-802,34.849366,-117.655852,4.87,55.88,97,2026-08-29T17:23:20.247341,"{""event_id"": ""IOT-0000115"", ""temp"": 4.86889852864519, ""lat"": 34.84936617198672, ""lon"": -117.6558517948423}"
IOT-0000116,SHP-000279,DEV-788,35.066595,-120.674934,5.48,47.59,44,2026-08-31T20:02:20.247341,"{""event_id"": ""IOT-0000116"", ""temp"": 5.477345690384372, ""lat"": 35.06659528182564, ""lon"": -120.67493368194891}"
IOT-0000117,SHP-000384,DEV-736,29.458551,122.945084,4.82,45.79,95,2026-08-29T14:33:20.247341,"{""event_id"": ""IOT-0000117"", ""temp"": 4.823337710601914, ""lat"": 29.45855107070965, ""lon"": 122.94508353862109}"
IOT-0000118,SHP-000203,DEV-767,3.180239,104.896188,4.23,41.04,97,2026-09-01T19:25:20.247341,"{""event_id"": ""IOT-0000118"", ""temp"": 4.228010596993687, ""lat"": 3.1802394422310885, ""lon"": 104.89618825076323}"
IOT-0000119,SHP-000338,DEV-888,33.610273,120.713286,5.85,41.83,68,2026-08-28T21:49:20.247341,"{""event_id"": ""IOT-0000119"", ""temp"": 5.848453830464645, ""lat"": 33.61027264032736, ""lon"": 120.7132864498828}"
IOT-0000120,SHP-000336,DEV-859,51.460882,9.778955,3.83,71.53,43,2026-08-29T04:50:20.247341,"{""event_id"": ""IOT-0000120"", ""temp"": 3.834798201106209, ""lat"": 51.46088214198252, ""lon"": 9.77895474558576}"
IOT-0000121,SHP-000152,DEV-444,-35.722367,150.944892,2.91,45.26,86,2026-08-30T02:38:20.247341,"{""event_id"": ""IOT-0000121"", ""temp"": 2.9108509746918116, ""lat"": -35.72236741763919, ""lon"": 150.94489196520055}"
IOT-0000122,SHP-000453,DEV-167,32.009733,-119.003880,4.68,56.13,16,2026-09-01T10:45:20.247341,"{""event_id"": ""IOT-0000122"", ""temp"": 4.6786562467321104, ""lat"": 32.00973268428272, ""lon"": -119.00388033102011}"
IOT-0000123,SHP-000376,DEV-544,29.517651,121.023702,5.10,71.77,20,2026-09-01T03:30:20.247341,"{""event_id"": ""IOT-0000123"", ""temp"": 5.095707771174029, ""lat"": 29.51765095627355, ""lon"": 121.02370229156564}"
IOT-0000124,SHP-000324,DEV-504,-32.609558,152.898929,3.91,43.66,55,2026-08-31T20:52:20.247341,"{""event_id"": ""IOT-0000124"", ""temp"": 3.9090864634847526, ""lat"": -32.60955839110728, ""lon"": 152.8989289082077}"
IOT-0000125,SHP-000047,DEV-618,38.031619,140.057694,2.33,72.51,46,2026-08-28T22:05:20.247341,"{""event_id"": ""IOT-0000125"", ""temp"": 2.328843598621534, ""lat"": 38.031619310445016, ""lon"": 140.0576941819534}"
IOT-0000126,SHP-000496,DEV-802,49.566574,2.703241,3.74,68.71,29,2026-09-01T04:06:20.247341,"{""event_id"": ""IOT-0000126"", ""temp"": 3.7435939589868834, ""lat"": 49.566573980274, ""lon"": 2.703241168920704}"
IOT-0000127,SHP-000386,DEV-901,50.606974,6.641443,3.87,58.84,50,2026-08-31T23:25:20.247341,"{""event_id"": ""IOT-0000127"", ""temp"": 3.868371217257929, ""lat"": 50.60697363044053, ""lon"": 6.641443278191285}"
IOT-0000128,SHP-000172,DEV-481,-22.126754,-47.856393,2.81,51.47,41,2026-09-01T12:52:20.247341,"{""event_id"": ""IOT-0000128"", ""temp"": 2.8061430320149627, ""lat"": -22.12675399498142, ""lon"": -47.85639256290801}"
IOT-0000129,SHP-000203,DEV-339,33.038435,-116.296421,5.05,57.73,87,2026-08-28T12:27:20.247341,"{""event_id"": ""IOT-0000129"", ""temp"": 5.045112720968003, ""lat"": 33.0384349449424, ""lon"": -116.29642055021463}"
IOT-0000130,SHP-000274,DEV-710,32.418678,119.686367,3.38,47.99,35,2026-08-29T21:11:20.247341,"{""event_id"": ""IOT-0000130"", ""temp"": 3.384391879790439, ""lat"": 32.41867829051637, ""lon"": 119.6863672324935}"
IOT-0000131,SHP-000184,DEV-560,-22.756329,-46.426331,6.05,57.70,63,2026-08-30T00:35:20.247341,"{""event_id"": ""IOT-0000131"", ""temp"": 6.0480432132903985, ""lat"": -22.756328709928212, ""lon"": -46.42633087574846}"
IOT-0000132,SHP-000324,DEV-596,-22.789835,-47.530944,3.38,40.80,16,2026-08-30T23:51:20.247341,"{""event_id"": ""IOT-0000132"", ""temp"": 3.375463924473091, ""lat"": -22.78983469770905, ""lon"": -47.53094411266714}"
IOT-0000133,SHP-000443,DEV-100,35.837242,138.018709,5.86,55.60,93,2026-09-01T16:16:20.247341,"{""event_id"": ""IOT-0000133"", ""temp"": 5.85690985068695, ""lat"": 35.83724199150349, ""lon"": 138.01870916224146}"
IOT-0000134,SHP-000473,DEV-644,1.416128,102.438556,4.12,48.60,76,2026-08-28T07:10:20.247341,"{""event_id"": ""IOT-0000134"", ""temp"": 4.121875448755799, ""lat"": 1.4161279595332275, ""lon"": 102.43855612038863}"
IOT-0000135,SHP-000284,DEV-195,-31.929935,149.975515,2.04,57.35,61,2026-08-31T13:35:20.247341,"{""event_id"": ""IOT-0000135"", ""temp"": 2.0418420827675847, ""lat"": -31.92993470027986, ""lon"": 149.97551498991191}"
IOT-0000136,SHP-000312,DEV-970,35.113898,139.362878,3.10,54.58,95,2026-08-29T19:28:20.247341,"{""event_id"": ""IOT-0000136"", ""temp"": 3.096912341029721, ""lat"": 35.11389819404725, ""lon"": 139.36287755665032}"
IOT-0000137,SHP-000318,DEV-107,-32.966391,149.277257,4.98,66.46,40,2026-08-31T20:20:20.247341,"{""event_id"": ""IOT-0000137"", ""temp"": 4.978847958129704, ""lat"": -32.966391155257945, ""lon"": 149.27725731979032}"
IOT-0000138,SHP-000412,DEV-473,33.632930,121.545363,4.30,40.05,66,2026-08-31T18:51:20.247341,"{""event_id"": ""IOT-0000138"", ""temp"": 4.301383535006973, ""lat"": 33.63292963061602, ""lon"": 121.5453632861573}"
IOT-0000139,SHP-000435,DEV-485,34.631634,140.788481,5.69,68.37,33,2026-09-01T21:56:20.247341,"{""event_id"": ""IOT-0000139"", ""temp"": 5.685834854805209, ""lat"": 34.63163364549617, ""lon"": 140.78848123413252}"
IOT-0000140,SHP-000234,DEV-783,32.722244,122.125236,5.88,46.91,22,2026-08-28T07:05:20.247341,"{""event_id"": ""IOT-0000140"", ""temp"": 5.880831112772982, ""lat"": 32.72224445190985, ""lon"": 122.12523610556228}"
IOT-0000141,SHP-000210,DEV-216,30.026523,122.074897,2.37,47.15,99,2026-08-31T13:49:20.247341,"{""event_id"": ""IOT-0000141"", ""temp"": 2.3690765932568487, ""lat"": 30.026523495880774, ""lon"": 122.07489725604411}"
IOT-0000142,SHP-000140,DEV-361,-0.568501,105.284751,5.21,74.82,20,2026-08-31T10:32:20.247341,"{""event_id"": ""IOT-0000142"", ""temp"": 5.2068078745064295, ""lat"": -0.5685009414677276, ""lon"": 105.28475107718015}"
IOT-0000143,SHP-000473,DEV-473,35.699380,140.571556,12.91,57.83,17,2026-08-31T12:16:20.247341,"{""event_id"": ""IOT-0000143"", ""temp"": 12.909303201619267, ""lat"": 35.69937952571089, ""lon"": 140.57155601475822}"
IOT-0000144,SHP-000435,DEV-653,55.002638,9.193989,3.09,57.37,94,2026-08-31T20:15:20.247341,"{""event_id"": ""IOT-0000144"", ""temp"": 3.0932960427702856, ""lat"": 55.00263764620237, ""lon"": 9.193988846121204}"
IOT-0000145,SHP-000002,DEV-293,25.009882,56.410971,4.59,44.12,36,2026-08-28T05:48:20.247341,"{""event_id"": ""IOT-0000145"", ""temp"": 4.591202911505409, ""lat"": 25.009881704301606, ""lon"": 56.410971368894266}"
IOT-0000146,SHP-000403,DEV-349,36.119749,-118.913113,2.35,74.64,57,2026-08-29T15:13:20.247341,"{""event_id"": ""IOT-0000146"", ""temp"": 2.3539954354084522, ""lat"": 36.11974894777841, ""lon"": -118.91311285906909}"
IOT-0000147,SHP-000164,DEV-277,29.069954,122.393212,3.90,61.42,64,2026-08-29T07:41:20.247341,"{""event_id"": ""IOT-0000147"", ""temp"": 3.8950462227022817, ""lat"": 29.06995449395336, ""lon"": 122.39321242409318}"
IOT-0000148,SHP-000374,DEV-597,23.403351,56.750405,6.04,66.67,57,2026-09-01T20:14:20.247341,"{""event_id"": ""IOT-0000148"", ""temp"": 6.042895932792766, ""lat"": 23.403351258272934, ""lon"": 56.75040471890177}"
IOT-0000149,SHP-000251,DEV-572,25.830604,54.575648,4.74,57.48,16,2026-09-01T07:35:20.247341,"{""event_id"": ""IOT-0000149"", ""temp"": 4.737514590839989, ""lat"": 25.83060401694442, ""lon"": 54.57564786554659}"
IOT-0000150,SHP-000092,DEV-594,-21.974238,-44.958336,3.51,51.30,30,2026-09-01T04:38:20.247341,"{""event_id"": ""IOT-0000150"", ""temp"": 3.514642417852869, ""lat"": -21.974238427348492, ""lon"": -44.95833637023396}"
IOT-0000151,SHP-000259,DEV-601,-34.788582,152.382059,2.36,40.05,74,2026-08-29T17:14:20.247341,"{""event_id"": ""IOT-0000151"", ""temp"": 2.3642659154500465, ""lat"": -34.78858236904674, ""lon"": 152.38205875803476}"
IOT-0000152,SHP-000064,DEV-915,26.212247,52.855922,4.12,40.59,88,2026-09-01T18:37:20.247341,"{""event_id"": ""IOT-0000152"", ""temp"": 4.117825752412163, ""lat"": 26.2122469983008, ""lon"": 52.85592197524247}"
IOT-0000153,SHP-000016,DEV-951,55.983759,12.470570,2.46,48.51,24,2026-08-29T17:18:20.247341,"{""event_id"": ""IOT-0000153"", ""temp"": 2.4559677450385307, ""lat"": 55.98375875529261, ""lon"": 12.47057002329172}"
IOT-0000154,SHP-000243,DEV-425,25.005457,57.686375,12.59,45.23,96,2026-08-31T18:25:20.247341,"{""event_id"": ""IOT-0000154"", ""temp"": 12.592146208379784, ""lat"": 25.005457229748977, ""lon"": 57.686375262613424}"
IOT-0000155,SHP-000373,DEV-861,41.562766,-88.843315,2.63,44.01,32,2026-08-28T11:41:20.247341,"{""event_id"": ""IOT-0000155"", ""temp"": 2.633056442610048, ""lat"": 41.56276628923126, ""lon"": -88.84331451160135}"
IOT-0000156,SHP-000154,DEV-139,36.725425,141.737307,3.34,63.74,57,2026-09-01T13:48:20.247341,"{""event_id"": ""IOT-0000156"", ""temp"": 3.340861382391626, ""lat"": 36.72542534001343, ""lon"": 141.7373068086041}"
IOT-0000157,SHP-000336,DEV-649,35.288461,138.643567,5.94,54.15,97,2026-08-30T08:30:20.247341,"{""event_id"": ""IOT-0000157"", ""temp"": 5.944824410288782, ""lat"": 35.28846084342133, ""lon"": 138.64356730021044}"
IOT-0000158,SHP-000107,DEV-258,54.059319,2.905323,5.83,56.06,19,2026-08-29T09:58:20.247341,"{""event_id"": ""IOT-0000158"", ""temp"": 5.831787837526525, ""lat"": 54.05931899478749, ""lon"": 2.9053233430712617}"
IOT-0000159,SHP-000157,DEV-514,-23.299773,-44.460818,4.19,46.69,94,2026-08-28T02:49:20.247341,"{""event_id"": ""IOT-0000159"", ""temp"": 4.194759281450589, ""lat"": -23.29977311256325, ""lon"": -44.46081774019068}"
IOT-0000160,SHP-000367,DEV-689,52.523693,4.487480,3.86,68.57,76,2026-08-31T12:58:20.247341,"{""event_id"": ""IOT-0000160"", ""temp"": 3.8617230988558644, ""lat"": 52.52369252956794, ""lon"": 4.487480008553525}"
IOT-0000161,SHP-000025,DEV-282,43.605537,-89.671777,3.83,42.22,94,2026-08-30T05:12:20.247341,"{""event_id"": ""IOT-0000161"", ""temp"": 3.829383461704788, ""lat"": 43.60553694796073, ""lon"": -89.67177655743134}"
IOT-0000162,SHP-000318,DEV-511,53.444900,11.359545,3.04,67.73,87,2026-08-29T19:19:20.247341,"{""event_id"": ""IOT-0000162"", ""temp"": 3.043094041858401, ""lat"": 53.44490022253291, ""lon"": 11.35954451741503}"
IOT-0000163,SHP-000085,DEV-459,40.167291,-87.321327,2.60,51.51,82,2026-09-01T17:46:20.247341,"{""event_id"": ""IOT-0000163"", ""temp"": 2.59890782211234, ""lat"": 40.16729102052987, ""lon"": -87.32132663354602}"
IOT-0000164,SHP-000317,DEV-329,32.939029,-118.462636,5.31,57.09,94,2026-08-28T20:06:20.247341,"{""event_id"": ""IOT-0000164"", ""temp"": 5.309798329588395, ""lat"": 32.939028791460586, ""lon"": -118.46263557247022}"
IOT-0000165,SHP-000197,DEV-374,49.502904,3.488911,5.09,53.39,40,2026-08-31T06:53:20.247341,"{""event_id"": ""IOT-0000165"", ""temp"": 5.091372588423857, ""lat"": 49.502903771512045, ""lon"": 3.4889114136753414}"
IOT-0000166,SHP-000011,DEV-870,-0.691696,102.173797,13.33,59.74,57,2026-08-30T04:09:20.247341,"{""event_id"": ""IOT-0000166"", ""temp"": 13.333123431366872, ""lat"": -0.6916963423325972, ""lon"": 102.17379728594233}"
IOT-0000167,SHP-000393,DEV-416,-22.569923,-45.380520,3.50,47.15,90,2026-08-30T00:19:20.247341,"{""event_id"": ""IOT-0000167"", ""temp"": 3.5021791697433198, ""lat"": -22.569922525796834, ""lon"": -45.38052025145099}"
IOT-0000168,SHP-000330,DEV-312,32.343817,119.320940,6.24,58.74,36,2026-08-30T11:35:20.247341,"{""event_id"": ""IOT-0000168"", ""temp"": 6.241421388961261, ""lat"": 32.343816872233184, ""lon"": 119.32093973412937}"
IOT-0000169,SHP-000249,DEV-831,36.843733,139.983992,15.04,55.50,36,2026-08-29T02:59:20.247341,"{""event_id"": ""IOT-0000169"", ""temp"": 15.041597295820036, ""lat"": 36.84373274347426, ""lon"": 139.98399186341214}"
IOT-0000170,SHP-000219,DEV-826,34.793897,-120.119800,16.98,41.83,34,2026-08-30T14:22:20.247341,"{""event_id"": ""IOT-0000170"", ""temp"": 16.977480383228304, ""lat"": 34.79389730368181, ""lon"": -120.11979996062075}"
IOT-0000171,SHP-000413,DEV-831,31.906015,-119.448210,17.53,48.38,42,2026-08-28T13:41:20.247341,"{""event_id"": ""IOT-0000171"", ""temp"": 17.530814274255405, ""lat"": 31.906014794853192, ""lon"": -119.44821008916603}"
IOT-0000172,SHP-000462,DEV-694,24.926660,54.044702,2.40,66.25,61,2026-08-30T06:15:20.247341,"{""event_id"": ""IOT-0000172"", ""temp"": 2.403460632088099, ""lat"": 24.926659575689083, ""lon"": 54.044702109461944}"
IOT-0000173,SHP-000293,DEV-502,35.495632,141.725000,16.62,66.80,22,2026-09-01T05:56:20.247341,"{""event_id"": ""IOT-0000173"", ""temp"": 16.617766910472923, ""lat"": 35.495631824054364, ""lon"": 141.72500028901987}"
IOT-0000174,SHP-000046,DEV-387,30.017372,123.510506,5.14,71.52,86,2026-09-01T10:17:20.247341,"{""event_id"": ""IOT-0000174"", ""temp"": 5.138912458935501, ""lat"": 30.01737197945004, ""lon"": 123.51050609000036}"
IOT-0000175,SHP-000443,DEV-966,35.225773,139.593010,17.88,62.29,54,2026-08-30T04:00:20.247341,"{""event_id"": ""IOT-0000175"", ""temp"": 17.876532357311845, ""lat"": 35.22577348198169, ""lon"": 139.59300970813828}"
IOT-0000176,SHP-000393,DEV-364,51.239030,12.393119,2.21,48.72,28,2026-09-01T23:05:20.247341,"{""event_id"": ""IOT-0000176"", ""temp"": 2.2053861338301437, ""lat"": 51.23903023287261, ""lon"": 12.393119380676211}"
IOT-0000177,SHP-000376,DEV-792,-35.621903,153.414077,6.42,56.76,17,2026-08-31T08:57:20.247341,"{""event_id"": ""IOT-0000177"", ""temp"": 6.418772945810805, ""lat"": -35.62190307900658, ""lon"": 153.4140773488507}"
IOT-0000178,SHP-000232,DEV-876,41.007720,-89.132364,2.32,53.56,16,2026-08-30T19:58:20.247341,"{""event_id"": ""IOT-0000178"", ""temp"": 2.3242054004595767, ""lat"": 41.00771974458446, ""lon"": -89.13236356820097}"
IOT-0000179,SHP-000207,DEV-504,53.302284,3.497864,5.98,67.27,86,2026-08-31T09:29:20.247341,"{""event_id"": ""IOT-0000179"", ""temp"": 5.976110832812951, ""lat"": 53.30228421742325, ""lon"": 3.4978637497979745}"
IOT-0000180,SHP-000289,DEV-509,-21.753065,-45.259552,2.10,67.43,29,2026-08-29T15:00:20.247341,"{""event_id"": ""IOT-0000180"", ""temp"": 2.1038592571341526, ""lat"": -21.753064553625638, ""lon"": -45.25955218132045}"
IOT-0000181,SHP-000236,DEV-698,35.675997,137.199548,4.22,71.51,59,2026-08-30T09:18:20.247341,"{""event_id"": ""IOT-0000181"", ""temp"": 4.223358163107655, ""lat"": 35.67599700955754, ""lon"": 137.1995480053877}"
IOT-0000182,SHP-000023,DEV-779,-24.178595,-44.452788,2.01,70.59,83,2026-08-28T13:38:20.247341,"{""event_id"": ""IOT-0000182"", ""temp"": 2.0137413335620375, ""lat"": -24.178594937483574, ""lon"": -44.45278759136944}"
IOT-0000183,SHP-000161,DEV-355,31.721819,119.955854,2.12,63.49,33,2026-08-31T01:31:20.247341,"{""event_id"": ""IOT-0000183"", ""temp"": 2.1184004351396477, ""lat"": 31.721819449602027, ""lon"": 119.95585351810125}"
IOT-0000184,SHP-000299,DEV-786,40.586307,-89.670401,3.17,43.28,72,2026-09-01T22:49:20.247341,"{""event_id"": ""IOT-0000184"", ""temp"": 3.167004193484915, ""lat"": 40.58630734432945, ""lon"": -89.67040125180952}"
IOT-0000185,SHP-000007,DEV-558,31.659382,120.682686,6.16,57.00,55,2026-08-30T09:04:20.247341,"{""event_id"": ""IOT-0000185"", ""temp"": 6.162772477918824, ""lat"": 31.65938222419257, ""lon"": 120.68268568022152}"
IOT-0000186,SHP-000468,DEV-224,-35.893082,152.999072,4.83,54.15,28,2026-09-01T11:20:20.247341,"{""event_id"": ""IOT-0000186"", ""temp"": 4.8267303609155565, ""lat"": -35.89308201267564, ""lon"": 152.99907207945566}"
IOT-0000187,SHP-000295,DEV-688,41.118402,-87.140091,4.63,71.15,20,2026-09-01T19:53:20.247341,"{""event_id"": ""IOT-0000187"", ""temp"": 4.625928283168031, ""lat"": 41.11840174072191, ""lon"": -87.14009148625448}"
IOT-0000188,SHP-000435,DEV-455,39.399724,-90.055476,5.25,62.16,63,2026-08-29T06:31:20.247341,"{""event_id"": ""IOT-0000188"", ""temp"": 5.254638210202744, ""lat"": 39.39972412624565, ""lon"": -90.05547578397531}"
IOT-0000189,SHP-000352,DEV-774,29.806320,121.754640,3.10,69.45,30,2026-08-28T20:34:20.247341,"{""event_id"": ""IOT-0000189"", ""temp"": 3.099387980624614, ""lat"": 29.80631996861121, ""lon"": 121.754639942679}"
IOT-0000190,SHP-000345,DEV-495,23.874793,55.578217,2.48,64.52,44,2026-08-30T01:27:20.247341,"{""event_id"": ""IOT-0000190"", ""temp"": 2.478267451777331, ""lat"": 23.874792683381017, ""lon"": 55.578216705657894}"
IOT-0000191,SHP-000046,DEV-823,26.371474,53.773533,4.03,44.06,39,2026-08-31T19:11:20.247341,"{""event_id"": ""IOT-0000191"", ""temp"": 4.02991499351449, ""lat"": 26.371473915009233, ""lon"": 53.7735328960654}"
IOT-0000192,SHP-000305,DEV-416,51.337830,4.138124,5.34,74.52,40,2026-08-31T03:54:20.247341,"{""event_id"": ""IOT-0000192"", ""temp"": 5.337724794207404, ""lat"": 51.33783002628084, ""lon"": 4.138123767151967}"
IOT-0000193,SHP-000347,DEV-663,27.382371,56.795650,4.17,57.19,89,2026-08-31T21:21:20.247341,"{""event_id"": ""IOT-0000193"", ""temp"": 4.172894814810672, ""lat"": 27.38237139205433, ""lon"": 56.795650021729564}"
IOT-0000194,SHP-000140,DEV-965,24.169308,55.494972,3.11,43.95,15,2026-08-31T21:37:20.247341,"{""event_id"": ""IOT-0000194"", ""temp"": 3.1060710930455357, ""lat"": 24.16930812197737, ""lon"": 55.494971739871296}"
IOT-0000195,SHP-000468,DEV-513,0.872879,103.522587,2.94,63.45,40,2026-08-29T01:10:20.247341,"{""event_id"": ""IOT-0000195"", ""temp"": 2.9447554131985942, ""lat"": 0.8728785388142914, ""lon"": 103.52258657736724}"
IOT-0000196,SHP-000434,DEV-416,33.374832,121.577072,4.68,66.90,41,2026-08-28T21:25:20.247341,"{""event_id"": ""IOT-0000196"", ""temp"": 4.684911314366948, ""lat"": 33.374831826805824, ""lon"": 121.57707241495461}"
IOT-0000197,SHP-000434,DEV-357,31.900898,121.208678,4.26,52.75,20,2026-08-29T18:16:20.247341,"{""event_id"": ""IOT-0000197"", ""temp"": 4.259564963692258, ""lat"": 31.900898445424797, ""lon"": 121.2086775636344}"
IOT-0000198,SHP-000219,DEV-356,39.987559,-87.137195,5.43,47.04,43,2026-08-28T05:49:20.247341,"{""event_id"": ""IOT-0000198"", ""temp"": 5.430849686901203, ""lat"": 39.987558547460594, ""lon"": -87.13719453601277}"
IOT-0000199,SHP-000470,DEV-752,-0.286391,105.337019,6.20,51.73,90,2026-09-01T13:13:20.247341,"{""event_id"": ""IOT-0000199"", ""temp"": 6.204008738956919, ""lat"": -0.28639078160545495, ""lon"": 105.33701875567786}"
IOT-0000200,SHP-000359,DEV-267,-25.160206,-47.395239,5.27,66.86,78,2026-09-01T16:03:20.247341,"{""event_id"": ""IOT-0000200"", ""temp"": 5.267032888104206, ""lat"": -25.160205583459263, ""lon"": -47.39523925093109}"
IOT-0000201,SHP-000441,DEV-383,-34.685822,151.492736,5.29,55.35,74,2026-08-30T03:08:20.247341,"{""event_id"": ""IOT-0000201"", ""temp"": 5.292856985645145, ""lat"": -34.685822477338014, ""lon"": 151.49273639833189}"
IOT-0000202,SHP-000483,DEV-628,43.457960,-89.411016,17.86,48.81,73,2026-09-01T05:09:20.247341,"{""event_id"": ""IOT-0000202"", ""temp"": 17.86492682722647, ""lat"": 43.457959925484374, ""lon"": -89.41101576087382}"
IOT-0000203,SHP-000198,DEV-307,-32.678057,149.600952,4.11,54.75,18,2026-09-01T03:59:20.247341,"{""event_id"": ""IOT-0000203"", ""temp"": 4.108210795676248, ""lat"": -32.67805704118531, ""lon"": 149.60095193885934}"
IOT-0000204,SHP-000380,DEV-680,35.755251,-119.377165,5.61,72.78,64,2026-09-01T22:30:20.247341,"{""event_id"": ""IOT-0000204"", ""temp"": 5.609852769325207, ""lat"": 35.75525078530892, ""lon"": -119.37716515959794}"
IOT-0000205,SHP-000474,DEV-632,41.497543,-86.732176,2.14,40.47,92,2026-08-31T07:17:20.247341,"{""event_id"": ""IOT-0000205"", ""temp"": 2.1372605989027478, ""lat"": 41.49754338385428, ""lon"": -86.73217565789645}"
IOT-0000206,SHP-000332,DEV-216,0.534548,105.556368,2.17,42.62,17,2026-08-31T15:33:20.247341,"{""event_id"": ""IOT-0000206"", ""temp"": 2.1711517176744413, ""lat"": 0.5345484913468075, ""lon"": 105.55636840273988}"
IOT-0000207,SHP-000205,DEV-836,-32.386435,149.902686,8.95,64.69,67,2026-09-01T18:45:20.247341,"{""event_id"": ""IOT-0000207"", ""temp"": 8.952638010075379, ""lat"": -32.386434580937745, ""lon"": 149.9026858059085}"
IOT-0000208,SHP-000080,DEV-105,50.932209,4.148953,2.40,63.29,98,2026-08-28T16:54:20.247341,"{""event_id"": ""IOT-0000208"", ""temp"": 2.4036674153119164, ""lat"": 50.93220923005788, ""lon"": 4.148952700639123}"
IOT-0000209,SHP-000315,DEV-113,0.898382,103.975414,5.96,46.60,91,2026-08-29T09:27:20.247341,"{""event_id"": ""IOT-0000209"", ""temp"": 5.962218843509185, ""lat"": 0.8983820720885705, ""lon"": 103.97541410860744}"
IOT-0000210,SHP-000347,DEV-451,41.078774,-87.956111,6.02,62.77,38,2026-09-01T14:21:20.247341,"{""event_id"": ""IOT-0000210"", ""temp"": 6.019193457318778, ""lat"": 41.07877449469956, ""lon"": -87.95611084044269}"
IOT-0000211,SHP-000308,DEV-729,53.544497,10.544940,2.41,55.12,86,2026-08-29T05:16:20.247341,"{""event_id"": ""IOT-0000211"", ""temp"": 2.411299991608508, ""lat"": 53.5444968935622, ""lon"": 10.544940461253606}"
